X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,Y
14.78,23.06,23.97,13.28,25.98,50.96,22.32,11.52,27.14,161.02,248.14
19.94,19.14,23.22,25.27,21.7,52.86,25.4,16.02,25.52,168.94,272.86
20.05,21.28,14.93,19.77,16.34,52.73,19.77,17.13,27.89,167.16,257.29
21.14,26.15,18.23,16.02,24.72,47.5,20.9,15.82,35.15,153.87,269.59
23.76,23.89,17.57,19.07,25.11,42.01,18.39,18.27,39.31,132.61,257.69
20.58,22.39,18.64,20.01,19.85,58.94,24.09,16.73,32.75,182.64,271.16
17.75,21.47,10.1,23.04,21.48,47.65,25.47,14.31,26.65,150.99,241.42
20.94,17.84,21.93,13.36,11.8,52.51,16.88,17.13,26.59,167.85,242.37
17.93,27.18,16.45,24.05,17.34,46.26,19.8,14.59,26.73,151.33,249.74
16.96,27.53,22.25,24.01,21.86,50.4,22.95,12.71,29.13,158.7,269.25
18.82,23.96,16.41,20.07,23.38,55.12,14.68,15.3,30.72,175.68,259.95
14.06,25.12,20.36,11.98,24.89,51.57,20.74,11.52,20.31,165.09,226.81
14.93,14.34,22.78,15.04,26.0,46.79,17.82,11.34,22.55,152.35,242.95
18.26,25.04,27.62,22.62,21.86,44.26,22.34,14.41,31.87,144.96,299.88
17.63,22.83,21.98,17.13,25.7,55.48,20.36,14.03,21.87,174.95,264.69
15.14,23.3,21.44,12.94,16.82,58.5,16.07,13.1,28.81,184.1,248.68
22.43,16.77,24.88,16.96,17.96,55.81,21.85,17.87,31.42,174.42,263.68
18.89,20.41,22.42,16.01,8.33,46.96,19.66,14.57,26.12,151.71,223.51
18.99,22.77,22.5,21.3,21.42,51.49,20.55,14.97,30.0,165.31,271.99
16.19,23.28,16.21,20.0,13.45,49.8,21.59,13.07,21.61,158.22,221.13
19.17,21.0,20.97,19.37,21.62,54.43,21.55,14.86,31.18,177.43,260.58
16.08,27.63,21.17,19.96,19.52,56.22,24.28,13.37,23.09,180.81,266.13
14.83,24.62,19.91,24.28,23.89,46.43,16.34,12.41,23.28,149.01,248.54
22.95,26.05,19.5,13.58,25.02,47.68,19.19,18.15,31.12,152.36,294.59
14.35,21.63,21.1,11.25,9.72,46.43,18.14,11.32,18.82,149.58,208.1
21.48,25.46,15.59,19.53,23.43,51.12,24.49,17.3,35.93,166.19,265.6
21.98,25.34,16.19,18.29,13.16,51.07,24.53,17.29,33.66,162.45,268.66
17.2,18.76,22.28,19.9,19.01,51.72,17.66,13.4,28.06,164.52,248.45
9.22,22.05,18.86,18.16,21.76,54.52,24.42,6.97,16.04,171.83,194.42
19.53,17.47,23.84,18.25,19.65,53.49,19.88,15.69,28.14,172.55,261.88
25.57,17.0,18.97,21.9,23.47,43.62,13.31,19.63,38.58,136.57,272.29
23.89,21.26,19.64,19.81,18.87,43.68,16.63,18.23,33.51,139.88,285.6
20.06,25.77,24.8,16.57,22.19,49.71,16.9,15.53,30.78,161.4,277.81
16.31,18.59,27.49,26.25,24.44,49.67,21.27,13.08,23.45,162.39,235.47
16.34,27.44,19.22,14.34,22.68,54.52,23.25,11.86,23.31,172.19,249.55
19.26,26.17,12.56,17.45,14.34,56.45,33.1,14.06,32.68,178.32,244.12
24.35,27.33,20.75,19.23,22.01,60.0,29.06,19.3,31.3,189.84,312.0
20.08,20.15,23.62,16.29,20.15,57.85,25.22,16.48,27.81,180.92,267.62
18.55,22.1,21.55,20.43,16.68,49.8,15.65,15.8,22.91,157.31,254.96
25.72,19.12,18.01,14.96,19.89,53.15,17.31,21.25,33.7,169.9,278.03
14.74,19.23,15.04,25.2,16.78,45.91,13.24,13.22,23.61,147.39,229.4
16.86,20.32,18.74,12.98,21.26,59.55,18.64,12.43,24.17,185.49,232.33
23.26,22.45,21.29,15.76,25.24,54.49,23.46,18.01,28.98,176.66,296.08
19.12,14.85,22.32,11.24,17.18,54.24,22.72,15.18,32.68,175.81,231.07
22.19,18.54,20.92,23.95,23.61,41.63,14.02,17.36,33.38,137.95,245.78
12.63,17.6,18.23,15.6,19.17,53.68,26.55,9.25,23.03,173.14,199.01
23.64,20.83,20.82,20.35,21.64,44.33,16.12,18.41,30.55,140.14,286.73
14.63,22.2,22.12,20.27,17.15,50.89,24.57,12.61,25.48,163.07,259.01
21.48,15.92,19.43,18.86,16.28,57.01,23.32,18.01,28.34,183.45,250.96
16.97,18.04,21.81,14.73,20.65,53.07,15.28,13.66,26.89,168.76,228.66
15.64,14.14,19.59,18.67,13.65,50.79,19.04,11.98,26.61,160.87,217.27
23.4,19.28,16.2,21.15,22.1,53.54,19.86,18.55,35.03,168.39,273.38
20.46,16.18,18.39,15.22,15.92,44.95,12.56,15.19,26.08,146.9,226.03
22.3,18.49,12.67,17.18,20.86,49.89,19.2,17.44,32.04,154.36,263.74
20.86,18.38,16.72,15.44,17.53,49.93,24.02,16.69,31.79,158.82,236.14
18.8,26.77,17.12,22.14,14.72,49.81,16.98,14.1,22.63,160.42,260.94
13.93,22.65,21.89,12.61,22.21,44.15,10.81,10.79,22.39,143.6,224.53
20.91,25.84,20.64,18.73,21.57,56.36,25.85,17.23,30.1,178.47,281.34
15.75,23.69,21.5,18.52,23.22,48.69,18.02,12.66,19.85,154.06,249.47
19.56,21.79,17.54,18.71,21.25,50.87,21.1,15.28,33.47,161.33,240.33
19.49,20.77,21.15,17.41,23.54,49.13,20.33,15.55,36.33,163.49,266.05
13.27,13.14,16.93,21.07,20.88,43.48,18.18,11.19,17.55,139.16,203.03
19.94,21.65,25.73,27.29,11.89,51.07,20.22,16.57,24.92,164.69,276.96
19.3,9.67,16.5,20.69,22.7,49.79,22.28,15.34,26.11,160.43,214.92
20.36,22.08,14.97,24.5,17.03,48.23,18.67,15.55,30.49,155.49,239.88
19.73,24.29,15.53,19.38,18.93,53.65,19.77,15.66,27.15,169.08,255.57
18.03,13.67,14.86,23.2,21.25,43.24,19.01,14.97,25.71,136.86,235.8
26.89,21.18,20.38,22.13,22.4,52.47,15.67,21.41,40.99,167.85,305.97
23.91,22.23,20.74,19.83,12.17,47.9,28.39,19.88,32.63,152.42,276.31
20.55,20.74,18.58,16.28,19.44,45.28,18.16,17.17,32.92,146.31,246.5
17.78,20.49,27.71,18.57,15.86,46.72,17.7,15.11,23.59,150.53,261.44
23.37,24.79,20.67,19.8,24.7,44.71,17.13,19.34,39.01,143.23,284.12
17.3,19.96,22.3,19.19,22.14,54.19,19.74,13.85,25.07,171.96,273.82
20.12,25.35,23.46,16.52,19.43,51.87,16.79,15.35,32.67,162.46,275.0
16.94,20.06,22.99,14.67,15.36,48.56,14.94,13.77,25.55,160.3,241.17
17.45,19.26,22.9,19.14,21.25,52.81,26.65,14.0,28.11,169.71,250.89
24.68,19.9,24.11,23.68,29.15,43.65,17.3,18.59,29.42,141.26,309.44
26.53,15.9,18.15,16.8,23.04,50.35,20.37,21.25,39.52,158.7,278.94
17.03,13.59,18.68,13.58,16.24,51.15,20.17,12.86,25.7,167.27,225.99
21.75,19.62,27.95,24.41,24.04,58.24,22.01,17.19,32.28,185.59,277.05
23.62,19.83,17.36,24.56,14.84,59.4,20.19,19.37,37.69,189.35,276.53
15.11,20.47,18.5,21.81,18.26,51.9,20.39,11.57,19.59,166.61,226.68
17.25,17.96,20.63,14.63,14.8,54.67,26.21,14.29,27.46,174.63,234.15
20.58,14.44,16.31,18.68,20.77,49.36,16.71,15.69,27.27,161.47,251.7
18.59,25.01,13.07,18.5,22.23,48.23,17.34,15.81,27.78,156.31,245.17
23.21,21.25,19.97,23.0,23.57,38.68,13.44,17.92,39.27,127.63,264.68
24.17,21.38,20.94,25.07,15.89,49.97,22.48,19.72,38.52,159.0,291.92
19.91,23.79,17.07,22.38,20.72,49.34,21.62,16.03,27.4,157.42,251.16
25.83,15.85,18.98,21.06,25.36,54.16,29.33,20.55,44.74,172.7,279.59
17.2,20.57,27.8,15.47,23.33,58.19,24.02,14.03,26.12,189.57,277.81
23.77,20.04,22.25,20.14,26.51,56.9,25.29,18.78,31.62,182.5,301.56
13.98,16.81,16.43,23.3,19.67,55.48,16.06,10.78,18.96,178.69,221.77
17.63,19.57,19.72,16.63,21.29,42.88,18.68,14.76,27.8,136.55,260.62
21.75,20.56,9.84,27.74,20.88,62.9,25.81,17.45,31.83,200.17,267.48
15.11,19.78,29.69,12.82,17.28,46.33,18.82,12.2,22.44,147.3,238.6
21.84,27.76,17.44,23.76,19.35,48.9,21.2,16.99,36.71,156.47,282.18
17.34,28.26,23.1,20.71,18.18,55.89,16.83,13.58,32.52,177.96,272.45
15.97,20.18,19.49,23.87,19.48,44.54,16.54,11.85,25.39,150.03,232.02
13.13,22.51,17.28,14.54,20.19,45.8,13.15,10.93,23.7,150.94,202.58
23.02,18.01,21.6,20.26,15.6,50.86,18.65,20.1,32.42,162.24,282.8
29.14,14.27,29.52,21.06,21.3,57.77,20.82,22.95,36.83,185.94,312.34
29.0,18.66,22.51,22.06,23.07,64.45,25.44,22.52,41.49,203.96,307.63
21.26,24.5,20.16,22.07,23.41,51.2,20.28,16.63,25.7,162.01,285.77
18.24,17.86,23.86,20.68,23.99,47.9,17.47,14.77,32.16,152.12,259.98
21.77,12.74,15.56,17.48,19.49,46.45,19.14,17.8,31.72,150.08,237.13
18.73,16.7,25.73,28.11,18.76,56.99,24.15,14.35,28.85,180.34,281.55
18.84,19.54,24.08,17.12,12.91,39.21,17.52,14.84,29.46,126.57,263.07
19.98,16.43,11.81,23.95,24.35,43.78,22.84,16.24,28.89,141.87,254.01
15.62,25.79,28.02,12.34,23.0,47.43,20.87,12.65,27.72,155.46,252.04
14.93,17.53,16.58,19.53,15.56,43.32,18.45,12.41,25.82,142.91,198.34
18.29,18.64,20.63,19.21,17.82,45.96,21.3,15.06,33.41,146.4,261.67
22.07,22.07,21.16,16.68,20.16,47.79,16.61,18.35,35.75,151.19,304.61
18.11,21.9,18.38,22.29,14.27,49.0,21.77,14.61,27.85,160.71,265.55
23.1,17.02,24.74,26.58,16.56,46.04,21.38,19.06,31.49,149.51,274.85
20.98,29.23,18.78,19.19,16.67,41.89,20.23,17.32,30.95,138.0,284.49
22.28,19.19,15.51,16.85,10.96,53.07,16.34,18.28,31.54,168.6,251.04
21.58,18.23,21.05,16.66,21.07,50.14,19.26,16.12,28.06,162.19,257.14
22.55,23.2,19.6,20.13,17.2,52.11,19.23,17.61,31.71,165.84,278.44
26.67,18.58,26.52,22.64,15.68,40.25,14.39,21.55,39.98,128.48,292.58
26.44,14.02,13.83,18.71,23.57,53.37,20.5,21.57,32.07,171.46,273.39
25.18,18.74,16.37,24.61,19.23,53.55,19.17,19.05,38.45,171.27,293.79
24.84,19.91,17.75,12.36,25.7,53.36,19.71,19.76,36.56,167.33,267.76
14.46,19.86,22.85,17.34,11.42,61.24,20.99,11.01,24.51,190.89,231.13
20.81,22.12,20.22,15.76,20.92,47.13,14.89,16.41,33.25,149.31,256.73
11.11,20.79,18.23,26.35,20.51,42.82,15.93,8.12,20.43,140.56,205.87
23.59,17.99,15.26,19.31,20.61,43.7,16.91,18.52,35.02,141.54,254.36
23.21,21.29,17.26,15.99,21.89,54.75,26.27,18.53,34.27,174.82,292.71
25.18,17.51,14.12,21.27,20.67,50.54,24.48,20.58,38.31,160.42,283.05
19.59,17.67,24.84,22.84,23.24,56.47,19.55,14.51,33.45,178.61,282.17
24.76,22.73,28.54,17.16,17.56,51.83,18.6,19.91,31.94,161.37,298.77
15.91,18.75,21.68,20.77,18.91,50.55,15.75,11.75,26.75,162.65,229.5
17.45,22.24,18.67,15.99,20.75,52.39,18.71,14.77,28.04,168.18,264.4
18.69,13.68,22.44,26.68,25.12,45.84,16.17,14.28,31.44,149.29,239.11
23.37,22.18,15.05,22.48,21.61,53.13,22.62,19.09,33.42,169.96,287.4
23.29,17.43,16.36,16.97,17.98,44.45,15.78,17.66,39.18,143.99,258.8
18.3,7.57,24.13,18.24,20.42,48.79,15.45,15.18,28.62,155.42,240.15
19.59,12.68,16.79,16.68,15.62,53.34,26.56,16.77,31.39,172.97,229.26
21.32,24.96,22.46,21.18,15.84,40.75,13.54,16.75,34.46,132.87,285.04
22.16,20.98,17.81,16.95,25.92,43.05,18.37,17.36,31.68,142.78,277.15
26.88,17.65,19.05,13.95,14.73,56.25,27.96,21.99,38.69,178.54,295.24
17.77,23.98,24.42,25.97,14.93,41.91,17.31,14.82,28.76,136.2,272.51
14.16,19.19,25.87,19.81,8.44,37.39,17.97,11.02,29.27,119.87,206.89
16.74,26.73,25.05,19.11,3.95,47.61,24.04,13.89,30.63,150.98,261.38
17.33,16.6,17.99,14.3,21.92,48.58,21.72,13.89,26.36,157.42,235.12
22.28,18.91,17.53,21.35,23.58,47.96,13.27,18.6,33.79,153.51,265.62
20.27,21.37,22.95,22.93,17.38,50.5,16.93,16.82,41.78,163.38,261.68
23.66,19.1,16.97,19.3,18.53,43.42,9.91,18.06,30.22,139.36,257.4
18.74,22.96,16.92,13.68,23.04,49.93,20.23,15.48,30.2,157.23,257.14
21.99,14.64,12.88,17.5,23.07,43.41,21.22,17.34,31.52,142.59,237.62
21.85,24.07,21.15,12.81,18.63,52.18,19.58,16.96,33.33,159.65,276.85
23.83,19.03,18.95,21.31,20.1,44.27,23.64,19.13,37.73,142.37,268.03
17.72,19.36,26.84,15.8,20.31,49.75,23.74,14.69,25.44,158.09,248.66
22.23,16.15,17.7,23.04,21.31,49.0,21.85,18.04,27.43,157.56,248.99
18.38,20.34,31.08,20.48,20.03,40.93,16.71,14.46,30.88,138.46,275.26
20.92,23.87,23.36,20.0,19.18,53.56,18.36,17.58,28.26,171.27,265.04
18.17,18.0,20.56,18.88,24.68,46.86,16.62,13.22,27.54,146.21,254.24
19.62,21.22,21.76,13.37,28.07,49.37,21.52,16.48,37.17,156.83,281.95
22.74,27.42,18.78,16.01,16.75,49.63,17.03,19.61,32.69,157.95,278.24
22.23,15.59,20.7,22.09,23.0,56.71,21.18,17.65,34.58,184.39,284.14
18.62,12.8,14.05,26.36,24.42,48.3,21.97,14.63,29.28,153.64,241.21
25.81,19.58,19.78,18.64,24.55,54.22,22.61,20.93,33.66,173.42,291.61
18.71,22.23,21.33,19.83,24.1,46.73,14.52,15.08,28.32,148.04,268.11
25.15,16.59,15.87,14.95,18.29,48.03,22.43,20.36,33.66,154.11,255.49
23.13,16.69,18.51,22.14,23.06,54.26,20.96,18.5,35.34,171.36,278.28
20.76,26.59,16.53,21.17,18.05,55.36,22.35,17.51,33.48,176.26,280.61
12.4,21.87,20.17,21.13,17.8,50.48,25.28,10.44,22.56,161.93,227.28
16.06,13.08,18.3,19.62,26.73,49.57,20.61,12.86,25.32,161.86,226.45
20.5,18.6,18.07,20.69,15.72,45.41,23.08,16.07,30.13,148.55,250.64
16.94,19.17,21.34,22.95,20.69,48.26,20.46,12.68,22.61,153.33,251.43
17.35,20.81,15.52,22.14,18.15,51.38,23.59,14.04,23.02,163.47,241.5
17.19,20.73,15.91,22.87,17.34,55.46,21.86,13.28,29.66,173.92,258.99
13.85,22.06,19.26,14.38,17.28,47.21,21.46,10.24,27.46,148.03,230.27
21.48,18.17,19.57,23.46,14.81,51.64,14.56,18.39,31.94,165.61,256.26
16.56,17.76,17.29,14.77,18.73,52.3,26.9,13.27,28.26,168.6,220.83
20.39,18.78,24.52,24.32,15.89,52.39,20.48,16.29,34.13,169.03,267.46
22.17,18.11,19.98,22.08,24.45,52.32,21.0,17.74,32.16,173.08,282.07
25.76,16.12,9.03,16.56,21.31,44.19,14.2,21.45,33.31,141.48,236.77
28.14,17.08,23.22,19.33,23.45,48.08,19.79,21.89,38.33,151.33,290.57
12.81,13.87,20.89,16.59,18.1,42.24,13.48,9.98,23.59,137.76,190.06
17.9,13.76,21.76,18.93,13.84,57.37,19.84,13.57,29.39,178.68,252.48
16.01,15.27,20.87,19.02,17.09,47.66,20.62,13.45,18.79,149.03,241.6
18.71,20.53,17.79,17.84,20.3,54.66,20.54,15.16,27.13,169.33,248.25
14.74,19.04,26.63,14.08,25.44,53.48,21.67,11.26,27.43,173.1,242.83
22.22,21.29,12.51,23.1,20.24,51.07,20.0,18.4,34.72,162.33,260.29
16.45,22.28,24.07,24.15,17.63,51.56,13.46,13.74,26.67,164.67,259.05
25.27,18.13,20.26,20.52,15.53,56.43,17.26,21.05,38.1,179.25,288.04
17.14,20.88,26.85,16.75,15.89,41.67,21.59,13.11,32.21,132.43,256.45
23.26,21.17,22.91,14.8,22.82,57.82,23.68,17.69,30.36,180.44,288.86
14.8,24.22,20.94,18.39,15.51,47.41,20.36,11.56,29.16,153.92,247.42
21.4,15.18,19.73,14.87,25.43,44.66,18.05,17.98,31.71,142.52,249.49
20.48,17.13,23.54,20.71,18.83,45.17,17.37,16.06,28.58,146.82,253.68
21.75,19.47,21.28,18.58,20.98,50.84,23.27,16.83,31.49,163.62,270.23
20.45,21.22,21.73,19.04,20.97,48.75,22.98,16.22,33.71,155.51,280.26
27.1,14.07,23.85,17.28,15.75,44.58,19.47,21.7,30.81,143.76,267.29
22.59,17.82,26.52,24.16,16.41,49.43,20.51,18.71,39.03,159.74,287.97
22.77,20.04,15.17,16.67,14.83,48.47,20.51,18.3,33.28,155.38,260.81
19.55,17.59,20.31,16.34,13.67,48.65,17.78,15.6,35.14,152.05,240.83
18.37,11.77,17.7,21.39,14.82,46.96,15.29,15.11,32.67,153.76,224.0
15.47,16.98,15.36,17.14,20.38,44.64,17.23,13.2,29.67,147.21,213.45
19.77,21.7,20.99,14.53,19.04,52.4,17.08,16.01,31.67,174.17,256.71
15.73,12.98,17.01,28.51,22.63,54.99,22.7,13.44,26.58,174.95,224.0
26.41,21.83,26.31,23.13,25.3,55.75,25.57,21.35,33.43,178.67,311.01
17.32,22.91,15.27,23.45,28.18,51.8,13.66,13.92,25.38,167.41,244.52
15.77,16.24,28.27,21.84,18.25,50.65,23.98,13.45,26.65,167.26,261.93
26.28,18.88,10.22,22.31,18.28,40.52,16.27,22.02,37.54,131.44,247.55
18.31,16.18,17.29,20.56,24.92,52.49,24.63,14.47,25.57,167.25,232.31
30.17,27.89,17.76,26.2,26.97,50.34,20.4,24.03,34.94,160.03,332.51
23.68,19.82,22.7,18.02,24.66,52.06,21.54,19.13,30.19,168.7,280.19
21.12,17.23,15.29,16.76,23.01,54.49,23.83,17.39,27.31,173.05,264.73
15.71,24.46,19.14,24.55,21.4,52.93,18.64,12.13,22.53,170.53,249.19
22.13,17.59,22.49,22.27,8.94,46.16,23.97,17.24,31.57,151.07,251.57
20.73,24.87,11.91,27.38,11.76,50.36,19.06,16.96,27.05,162.07,252.5
28.6,19.85,20.17,20.02,22.07,52.61,24.06,23.03,37.93,168.36,278.67
16.92,17.66,15.79,17.51,24.59,41.38,16.09,13.97,25.5,134.41,237.73
23.52,21.09,16.18,15.64,15.79,51.42,26.25,19.62,35.43,163.14,259.64
23.07,15.0,12.79,14.74,17.54,50.39,15.65,19.23,36.66,160.68,237.82
15.72,21.98,18.81,21.79,16.46,51.88,22.76,12.32,25.64,166.61,231.67
8.4,21.76,22.86,16.59,16.79,52.97,21.47,6.12,19.7,167.11,206.98
16.71,19.8,19.88,18.65,22.95,44.86,16.73,13.67,30.65,138.36,228.24
19.12,18.0,14.61,17.96,22.36,56.58,13.8,15.78,35.75,181.69,251.44
22.53,14.7,18.65,25.45,15.02,44.82,20.09,18.24,33.4,145.15,251.99
17.62,22.15,22.43,18.43,22.37,53.3,24.75,13.21,30.97,173.56,260.03
28.13,18.74,15.5,20.9,24.98,44.1,20.9,23.03,38.24,142.62,285.38
9.72,20.55,24.07,20.0,20.24,48.61,15.35,7.55,20.01,152.32,226.39
17.42,18.18,20.45,11.22,20.35,52.44,20.52,13.08,23.14,164.82,249.76
13.66,15.54,16.74,28.72,23.01,51.27,18.27,10.68,29.8,163.17,236.45
15.67,17.71,20.91,17.79,21.76,49.96,21.28,13.4,23.98,160.97,243.56
18.1,16.13,21.85,26.61,20.13,42.43,21.35,15.67,27.41,134.14,253.15
23.23,18.14,14.68,18.74,26.36,54.15,22.51,18.92,31.53,169.26,264.38
16.16,21.08,17.5,18.86,20.87,54.37,15.87,12.14,20.94,172.89,222.76
21.51,24.17,26.51,25.84,16.02,48.78,20.24,17.34,31.54,154.34,278.84
20.06,19.4,16.9,22.24,22.76,42.84,13.51,16.47,29.65,139.29,261.18
20.0,19.18,18.23,25.6,18.06,50.32,24.25,16.08,32.85,163.03,253.34
23.47,22.84,17.97,15.86,24.9,40.72,23.34,18.85,29.35,128.98,276.33
21.13,20.73,24.36,20.95,16.59,50.59,17.09,16.74,33.31,163.92,282.55
15.45,26.51,19.22,20.93,13.6,39.94,17.96,12.47,26.59,130.17,237.37
25.64,15.18,19.42,27.05,20.85,51.75,14.44,20.27,37.58,168.94,299.1
17.92,20.95,23.73,13.81,18.01,51.54,16.8,13.27,23.87,164.94,250.61
20.76,21.59,21.15,14.46,20.14,51.51,26.12,17.09,28.43,161.65,271.74
23.22,25.46,19.07,24.84,21.3,51.97,27.2,18.71,35.21,164.39,275.12
22.93,22.21,18.22,26.72,20.27,49.58,18.85,19.14,33.44,158.01,275.42
13.07,26.29,15.74,23.43,23.28,61.5,30.59,11.14,26.23,191.57,259.84
14.99,20.37,19.58,19.22,14.58,52.9,24.53,11.99,22.07,168.41,219.84
15.3,26.91,15.76,19.94,18.76,51.73,16.06,11.6,20.67,166.57,227.54
16.4,18.62,20.32,19.17,16.24,48.31,20.14,13.07,25.07,154.16,233.98
27.5,18.5,19.47,19.89,15.97,49.39,23.43,21.83,34.75,161.86,302.12
21.28,23.17,25.02,20.91,19.29,60.74,24.23,18.37,32.74,191.95,275.83
26.91,17.53,20.86,26.28,21.32,50.4,21.37,21.14,33.95,162.67,311.01
17.02,20.14,20.16,14.09,21.86,56.53,21.81,13.01,27.24,182.19,252.35
20.07,17.69,16.43,21.9,17.94,50.79,22.2,16.03,29.1,160.76,258.87
20.88,22.41,28.21,21.04,18.48,56.9,23.31,16.3,31.63,182.95,298.2
18.57,16.52,34.39,18.84,18.98,51.47,18.57,14.29,29.84,162.64,266.3
17.68,28.41,18.95,21.05,20.12,50.38,21.12,14.86,29.92,161.52,251.48
20.76,21.25,19.11,19.92,20.53,54.87,17.55,16.29,34.61,172.59,260.1
14.3,8.73,23.25,15.37,22.86,54.85,16.96,11.95,21.86,172.94,217.69
14.34,16.54,11.95,19.53,22.66,51.02,21.02,12.15,23.36,163.78,208.43
18.75,18.53,17.23,23.16,14.13,55.76,20.69,15.67,30.86,178.07,242.75
20.22,25.06,19.42,21.01,17.47,54.42,20.71,15.47,30.58,173.52,250.43
21.27,22.65,16.85,17.82,26.32,41.1,11.85,17.28,34.94,133.71,277.15
24.32,13.35,28.36,21.97,23.7,49.5,21.78,20.37,29.21,159.47,311.6
11.51,17.9,14.68,20.67,14.61,51.32,24.02,9.28,25.34,161.92,199.8
23.91,19.34,22.84,23.15,13.6,46.78,18.89,18.98,36.19,152.59,282.74
18.98,22.14,18.97,25.7,30.9,45.82,16.52,15.18,30.23,144.69,277.97
17.71,18.29,12.19,22.53,19.64,42.7,19.16,13.3,33.5,140.27,231.41
16.75,23.7,30.61,19.8,22.64,54.98,24.58,12.78,29.53,175.86,278.67
18.41,22.12,19.14,11.1,21.53,54.31,21.65,14.07,26.64,173.26,250.1
22.69,18.09,14.91,16.89,23.4,45.4,12.17,18.49,40.59,144.7,251.36
13.41,18.03,18.14,20.92,27.56,54.85,25.0,10.97,21.59,174.69,208.31
15.18,23.78,22.56,25.88,18.7,46.71,20.33,11.73,21.33,147.64,245.9
21.5,20.84,21.98,27.2,26.19,48.15,18.29,16.94,33.4,155.06,295.13
18.58,19.5,17.82,19.32,26.91,54.75,19.75,14.46,22.98,172.08,237.72
16.93,24.01,27.68,22.86,21.19,50.16,19.25,14.2,29.32,163.8,247.42
18.92,21.83,17.77,21.32,19.74,47.54,25.37,14.23,31.65,154.78,254.59
22.56,18.47,23.95,20.24,20.25,43.36,14.59,18.74,32.36,138.57,281.57
17.45,11.7,18.41,14.68,21.17,56.94,22.86,14.76,26.99,182.12,241.7
24.02,21.45,22.44,21.91,13.27,46.94,16.69,19.57,35.05,151.34,278.97
18.29,22.08,20.46,24.35,16.06,50.91,21.13,14.15,29.4,163.59,252.64
20.23,18.31,23.69,25.75,21.3,50.97,24.32,15.43,28.94,162.01,278.88
25.73,21.91,13.72,22.19,24.43,47.47,23.05,21.31,35.95,155.88,298.33
17.41,18.2,22.29,28.47,19.3,42.6,19.72,14.98,29.74,135.23,245.14
17.41,19.69,19.86,15.47,19.35,44.78,17.57,13.93,28.88,142.52,238.17
20.65,22.75,21.07,19.93,12.53,48.77,20.5,15.78,30.14,156.73,256.34
22.94,18.26,14.55,17.88,23.2,50.48,17.42,18.98,31.63,161.25,261.16
25.11,25.3,15.51,18.58,19.25,49.96,16.17,21.01,36.62,159.78,290.31
17.6,20.78,13.53,26.22,21.69,48.56,20.85,13.08,29.46,157.23,231.76
15.69,21.47,21.67,22.2,24.18,44.15,18.22,11.87,21.14,139.3,255.77
12.2,14.07,21.48,20.93,26.74,47.07,14.49,9.78,21.79,151.45,216.26
23.82,15.6,20.96,19.05,17.75,54.21,23.23,18.17,34.87,175.65,261.09
16.7,19.73,21.07,21.81,13.96,49.98,17.48,13.96,26.11,163.0,251.2
23.36,20.24,23.13,20.94,16.05,54.83,18.88,17.64,40.66,176.8,279.13
23.29,21.06,25.79,17.98,17.07,49.53,30.75,18.18,35.71,159.33,296.69
14.07,17.11,21.92,19.62,18.94,40.34,19.49,10.39,24.03,129.17,230.13
15.7,17.06,20.38,16.07,21.86,51.24,27.84,12.64,25.01,163.04,246.92
25.73,16.38,24.41,19.97,24.93,53.86,17.55,20.26,37.95,170.77,305.24
15.55,27.67,18.07,22.56,13.7,45.2,14.38,13.08,24.49,145.06,246.07
23.61,15.56,21.24,9.52,19.7,44.52,14.41,18.62,31.32,143.32,267.51
19.13,21.62,20.71,23.43,17.64,41.13,15.86,16.54,28.89,132.42,256.56
23.89,19.33,14.38,21.96,16.32,58.26,25.63,19.08,33.29,184.92,251.05
20.4,23.35,19.9,15.1,26.34,49.73,24.33,15.85,30.51,161.39,278.14
11.75,22.67,25.33,19.46,19.4,50.6,20.15,9.26,23.77,162.2,234.38
17.26,21.04,27.16,19.6,17.38,53.32,20.81,14.02,28.95,171.81,261.39
17.66,21.91,22.23,27.08,22.85,48.43,20.17,12.3,18.75,155.26,261.39
19.31,18.76,22.16,18.37,24.16,50.47,26.45,15.45,27.49,165.64,247.88
21.34,21.02,18.36,18.96,18.79,50.99,20.01,17.59,32.99,161.46,265.53
26.26,19.01,13.47,23.9,14.94,47.14,19.24,20.93,39.69,150.0,272.1
22.92,14.73,18.02,13.61,22.46,55.8,22.51,18.07,33.5,179.15,240.2
15.47,19.34,15.41,22.75,28.11,53.59,19.36,12.23,26.21,171.19,225.66
24.92,25.03,22.81,16.31,23.64,55.83,25.2,19.71,36.4,175.3,306.03
20.46,23.38,17.41,19.61,19.22,48.26,27.91,17.01,28.37,154.67,265.21
24.33,22.47,28.73,19.05,22.85,51.65,16.33,19.37,35.78,162.88,315.19
23.92,20.78,18.38,16.36,19.39,53.1,23.09,20.06,32.87,170.53,269.34
22.02,22.83,20.26,19.36,22.96,49.3,16.78,17.66,30.87,156.29,286.24
15.51,17.9,24.41,27.76,16.25,54.55,24.88,11.69,20.4,172.48,240.44
17.86,16.18,18.14,23.25,17.34,51.12,23.66,14.4,34.06,166.72,242.25
23.85,19.68,22.73,26.89,24.75,44.07,18.45,19.06,38.38,143.93,304.39
27.21,21.51,23.41,24.29,15.97,52.41,22.38,21.69,40.32,167.09,295.19
18.08,15.33,23.95,12.69,17.26,59.39,22.8,15.36,29.19,191.06,247.03
